source,title,total_price_yuan,unit_price_yuan_per_m2,area_m2,rooms,location,city,district,block,page
esf,万柳书院4室2厅豪华装修,82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,7
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,7
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,7
esf,万柳 三房朝南 高层观景 保养好 视野开阔 临河社区,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅碧水云天1期,23000000.0,150809.0,152.51,3室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅碧水云天1期,24000000.0,161561.0,148.55,3室2厅,万柳,北京,海淀,万柳,7
esf,4室2厅万泉新新家园,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,7
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,7
esf,2室2厅万城华府龙园,24000000.0,209442.0,114.59,2室2厅,万柳,北京,海淀,万柳,7
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,7
esf,蜂鸟社区 78.16平1居 东南向精装修 随时签约,7990000.0,102226.0,78.16,1室1厅,万柳,北京,海淀,万柳,7
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,7
esf,"在寂静中品味,在喧闹中生活,此房安闲舒适,是您的选择!",82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,7
esf,懋源·璟岳4室2厅豪华装修,21500000.0,131201.0,163.87,4室2厅,万柳,北京,海淀,万柳,7
esf,4室2厅万泉新新家园,29800000.0,148962.0,200.05,4室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅碧水云天2期,23980000.0,166227.0,144.26,3室2厅,万柳,北京,海淀,万柳,7
esf,5室3厅万城华府龙园,97000000.0,245445.0,395.2,5室3厅,万柳,北京,海淀,万柳,7
esf,汇新家园 南向 大两居室 满五,9500000.0,86750.0,109.51,3室1厅,万柳,北京,海淀,万柳,7
esf,涧桥泊屋3室1厅精装修,23800000.0,207082.0,114.93,3室1厅,万柳,北京,海淀,万柳,7
esf,4室2厅万泉新新家园,33990000.0,147776.0,230.01,4室2厅,万柳,北京,海淀,万柳,7
esf,康桥水郡3室2厅豪华装修,17800000.0,144715.0,123.0,3室2厅,万柳,北京,海淀,万柳,7
esf,蜂鸟家园 1室0厅1卫 客厅带阳台 客厅朝南,5680000.0,109567.0,51.84,1室0厅,万柳,北京,海淀,万柳,7
esf,2室1厅阳春光华枫树园,11500000.0,127777.0,90.0,2室1厅,万柳,北京,海淀,万柳,7
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅阳春光华枫树园,14300000.0,111884.0,127.81,3室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅碧水云天1期,24000000.0,161561.0,148.55,3室2厅,万柳,北京,海淀,万柳,7
esf,3室2厅万泉新新家园,24400000.0,149693.0,163.0,3室2厅,万柳,北京,海淀,万柳,7
esf,山水倾城 5室2厅3卫 格局方正,35000000.0,137947.0,253.72,5室2厅,万柳,北京,海淀,万柳,8
esf,光大花园2室1厅精装修,9250000.0,107159.0,86.32,2室1厅,万柳,北京,海淀,万柳,8
esf,南北通透涧桥泊屋3室2厅精装修,25800000.0,150279.0,171.68,3室2厅,万柳,北京,海淀,万柳,8
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,8
esf,康桥水郡1室1厅企业推荐房源,7100000.0,144661.0,49.08,1室1厅,万柳,北京,海淀,万柳,8
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅光大水墨风景,21500000.0,146109.0,147.15,3室2厅,万柳,北京,海淀,万柳,8
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,8
esf,康桥水郡4室2厅精装修,45500000.0,179133.0,254.0,4室2厅,万柳,北京,海淀,万柳,8
esf,涧桥泊屋2室2厅精装修,16500000.0,135813.0,121.49,2室2厅,万柳,北京,海淀,万柳,8
esf,懋源·璟岳4室2厅豪华装修,18900000.0,115335.0,163.87,4室2厅,万柳,北京,海淀,万柳,8
esf,阳春光华 6室3厅3卫 品质小区 主卧朝南,35000000.0,150738.0,232.19,6室3厅,万柳,北京,海淀,万柳,8
esf,3室2厅阳春光华橡树园,18800000.0,137036.0,137.19,3室2厅,万柳,北京,海淀,万柳,8
esf,正南新起点嘉园4室3厅精装修,14000000.0,65752.0,212.92,4室3厅,万柳,北京,海淀,万柳,8
esf,5室3厅万泉新新家园,53000000.0,160188.0,330.86,5室3厅,万柳,北京,海淀,万柳,8
esf,5室2厅万城华府海园,98000000.0,261054.0,375.4,5室2厅,万柳,北京,海淀,万柳,8
esf,碧水云天西区 3室2厅2卫 客厅朝南 近地铁,20880000.0,150486.0,138.75,3室2厅,万柳,北京,海淀,万柳,8
esf,南北通透涧桥泊屋3室2厅精装修,21800000.0,139698.0,156.05,3室2厅,万柳,北京,海淀,万柳,8
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,8
esf,蜂鸟社区2室1厅精装修,7990000.0,101408.0,78.79,2室1厅,万柳,北京,海淀,万柳,8
esf,3室2厅万泉新新家园,27200000.0,169565.0,160.41,3室2厅,万柳,北京,海淀,万柳,8
esf,南北通透康桥水郡2室2厅精装修,17400000.0,136652.0,127.33,2室2厅,万柳,北京,海淀,万柳,8
esf,3室1厅万泉新新家园,24800000.0,150576.0,164.7,3室1厅,万柳,北京,海淀,万柳,8
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,8
esf,南北通透康桥水郡3室1厅精装修,16990000.0,133779.0,127.0,3室1厅,万柳,北京,海淀,万柳,8
esf,5室3厅万城华府龙园,97000000.0,245445.0,395.2,5室3厅,万柳,北京,海淀,万柳,8
esf,3室2厅阳春光华枫树园,17000000.0,118178.0,143.85,3室2厅,万柳,北京,海淀,万柳,8
esf,锋尚国际公寓 2室1厅1卫 格局方正 品质小区,12900000.0,122495.0,105.31,2室1厅,万柳,北京,海淀,万柳,8
esf,3室1厅锋尚国际公寓,16800000.0,113116.0,148.52,3室1厅,万柳,北京,海淀,万柳,8
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,8
esf,涧桥泊屋3室1厅精装修,23800000.0,207082.0,114.93,3室1厅,万柳,北京,海淀,万柳,8
esf,2室1厅碧水云天2期,12980000.0,131111.0,99.0,2室1厅,万柳,北京,海淀,万柳,8
esf,2室1厅阳春光华枫树园,9500000.0,103452.0,91.83,2室1厅,万柳,北京,海淀,万柳,8
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,8
esf,1室1厅万泉新新家园,6400000.0,116363.0,55.0,1室1厅,万柳,北京,海淀,万柳,8
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,8
esf,阳春光华 3室2厅2卫 品质小区 格局方正,15200000.0,118973.0,127.76,3室2厅,万柳,北京,海淀,万柳,8
esf,"海淀双地铁万柳万泉新家园精装4居,高端大平层经典户型亲自拍摄",33990000.0,147776.0,230.01,4室2厅,海淀,北京,海淀,万柳,8
esf,"光大水墨南北三居,带,精装,户型方正,层高2.9米",21500000.0,146109.0,147.15,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,8
esf,"光大花园,上下两层,精装修",18990000.0,88593.0,214.35,3室2厅,万柳,北京,海淀,万柳,8
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,8
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅碧水云天1期,19500000.0,141921.0,137.4,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅碧水云天2期,17500000.0,139675.0,125.29,3室2厅,万柳,北京,海淀,万柳,8
esf,4室1厅碧水云天1期,28000000.0,155538.0,180.02,4室1厅,万柳,北京,海淀,万柳,8
esf,4室2厅锋尚国际公寓,21800000.0,139743.0,156.0,4室2厅,万柳,北京,海淀,万柳,8
esf,万柳 光大西南三居室 保养好 直观园区 配套全,17300000.0,114569.0,151.0,3室2厅,万柳,北京,海淀,万柳,8
esf,今日新上带看十组|全新未入住豪华装修|着急着急看房有钥匙,35000000.0,148405.0,235.84,5室2厅,万柳,北京,海淀,万柳,8
esf,万柳 高层观景 涧桥泊屋 南北三居室 不临街 户型好,25800000.0,150279.0,171.68,3室2厅,万柳,北京,海淀,万柳,8
esf,4室2厅锋尚国际公寓,21990000.0,141870.0,155.0,4室2厅,万柳,北京,海淀,万柳,8
esf,万柳华府海园 317平 南北通透 精装大宅 企业推荐房源,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,8
esf,4室2厅万泉新新家园,33990000.0,147776.0,230.01,4室2厅,万柳,北京,海淀,万柳,8
esf,新上诚售 韩国业主回国变现 付款好可大谈!看房方便,12980000.0,131111.0,99.0,2室1厅,万柳,北京,海淀,万柳,8
esf,万泉新新家园 4室2厅3卫 两房朝南 客厅朝南,45000000.0,181393.0,248.08,4室2厅,万柳,北京,海淀,万柳,8
esf,锋尚国际公寓 3室2厅2卫 格局方正,22800000.0,147994.0,154.06,3室2厅,万柳,北京,海淀,万柳,8
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,8
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,8
esf,3室2厅碧水云天1期,23000000.0,150189.0,153.14,3室2厅,万柳,北京,海淀,万柳,9
esf,观西山 高层景观好 同看万城华府 万泉新新家园 价格美丽,59000000.0,270171.0,218.38,3室2厅,万柳,北京,海淀,万柳,9
esf,今日新上带看十组|全新未入住豪华装修|着急着急看房有钥匙,35000000.0,148405.0,235.84,5室2厅,万柳,北京,海淀,万柳,9
esf,万泉新新家园 237.95平4居 南北向简装修 拎包入住,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,9
esf,南北通透康桥水郡3室1厅精装修,16990000.0,133779.0,127.0,3室1厅,万柳,北京,海淀,万柳,9
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,9
esf,南北通透涧桥泊屋3室2厅精装修,25500000.0,155175.0,164.33,3室2厅,万柳,北京,海淀,万柳,9
esf,万泉新新家园南北通透大平层 313平精装五居室,55000000.0,175718.0,313.0,5室2厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天2期,17500000.0,139675.0,125.29,3室2厅,万柳,北京,海淀,万柳,9
esf,懋源·璟岳4室2厅豪华装修,21990000.0,109153.0,201.46,4室2厅,万柳,北京,海淀,万柳,9
esf,蜂鸟家园 1室1厅1卫 经典实用 繁华地段,6200000.0,140366.0,44.17,1室1厅,万柳,北京,海淀,万柳,9
esf,康桥水郡3室2厅豪华装修,17800000.0,144715.0,123.0,3室2厅,万柳,北京,海淀,万柳,9
esf,4室3厅碧水云天2期,26500000.0,132898.0,199.4,4室3厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天2期,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,9
esf,南北通透康桥水郡2室2厅精装修,17400000.0,136652.0,127.33,2室2厅,万柳,北京,海淀,万柳,9
esf,4室1厅锋尚国际公寓,24800000.0,160705.0,154.32,4室1厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天2期,16500000.0,145618.0,113.31,3室2厅,万柳,北京,海淀,万柳,9
esf,3室2厅万泉新新家园,23800000.0,134920.0,176.4,3室2厅,万柳,北京,海淀,万柳,9
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,9
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,9
esf,碧水云天西区 4室2厅2卫 品质小区 客厅朝南,33000000.0,166978.0,197.63,4室2厅,万柳,北京,海淀,万柳,9
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,9
esf,5室2厅万城华府海园,85000000.0,264131.0,321.81,5室2厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天1期,15000000.0,128205.0,117.0,3室2厅,万柳,北京,海淀,万柳,9
esf,4室2厅万泉新新家园,28500000.0,130249.0,218.81,4室2厅,万柳,北京,海淀,万柳,9
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,9
esf,海淀西三环 万柳性价比三居 带私家庭院 双车位,21500000.0,146109.0,147.15,3室2厅,海淀,北京,海淀,万柳,9
esf,3室2厅阳春光华枫树园,15850000.0,124803.0,127.0,3室2厅,万柳,北京,海淀,万柳,9
esf,正南蜂鸟社区1室1厅,6450000.0,136421.0,47.28,1室1厅,万柳,北京,海淀,万柳,9
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,9
esf,5室3厅万城华府龙园,100000000.0,253710.0,394.15,5室3厅,万柳,北京,海淀,万柳,9
esf,南北通透涧桥泊屋4室2厅,32000000.0,174786.0,183.08,4室2厅,万柳,北京,海淀,万柳,9
esf,3室1厅阳春光华橡树园,18500000.0,134849.0,137.19,3室1厅,万柳,北京,海淀,万柳,9
esf,万柳精装三居 南西朝向高层 151平大户型,20000000.0,132450.0,151.0,3室2厅,万柳,北京,海淀,万柳,9
esf,南北通透涧桥泊屋3室2厅精装修,21800000.0,139698.0,156.05,3室2厅,万柳,北京,海淀,万柳,9
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,9
esf,蜂鸟社区1室1厅精装修,6300000.0,131250.0,48.0,1室1厅,万柳,北京,海淀,万柳,9
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,9
esf,6室3厅万泉新新家园,38000000.0,132533.0,286.72,6室3厅,万柳,北京,海淀,万柳,9
esf,怡水园5室2厅精装修,35000000.0,137947.0,253.72,5室2厅,万柳,北京,海淀,万柳,9
esf,5室2厅万城华府海园,98000000.0,261054.0,375.4,5室2厅,万柳,北京,海淀,万柳,9
esf,碧水云天西区 3室2厅2卫 客厅朝南 近地铁,20880000.0,150486.0,138.75,3室2厅,万柳,北京,海淀,万柳,9
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,9
esf,"(边户复式)万泉新新家园7室,视野开阔,直观西山美景,带车储",45000000.0,126135.0,356.76,7室3厅,万柳,北京,海淀,万柳,9
esf,涧桥泊屋2室1厅精装修,15500000.0,134782.0,115.0,2室1厅,万柳,北京,海淀,万柳,9
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,9
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,9
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,9
esf,蜂鸟社区 1室 精装修,6200000.0,140366.0,44.17,1室0厅,万柳,北京,海淀,万柳,9
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,9
esf,万泉二期 眼睛房四居室 带车位 业主自住 看房方便,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,9
esf,蜂鸟家园 1室1厅1卫 经典实用 品质小区,5800000.0,112229.0,51.68,1室1厅,万柳,北京,海淀,万柳,9
esf,4室2厅万泉新新家园,28500000.0,130249.0,218.81,4室2厅,万柳,北京,海淀,万柳,9
esf,3室2厅碧水云天2期,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,9
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,9
esf,南北通透 万柳书院 3室1厅 精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,9
esf,碧水云天西区 1室1厅1卫 带飘窗 品质小区,8300000.0,140916.0,58.9,1室1厅,万柳,北京,海淀,万柳,9
esf,4室3厅碧水云天2期,26500000.0,132898.0,199.4,4室3厅,万柳,北京,海淀,万柳,10
esf,3室2厅光大水墨风景,22900000.0,155496.0,147.27,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅阳春光华枫树园,14780000.0,108183.0,136.62,3室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,10
esf,万泉新新家园 3室2厅2卫 主卧朝南 客厅朝南,25600000.0,139944.0,182.93,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅光大水墨风景,21500000.0,146109.0,147.15,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅光大水墨风景,22900000.0,155496.0,147.27,3室2厅,万柳,北京,海淀,万柳,10
esf,万城华府龙园 394.15平5居 业主诚意高 拎包入住 急售,100000000.0,253710.0,394.15,5室3厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,43350000.0,182181.0,237.95,4室2厅,万柳,北京,海淀,万柳,10
esf,光大花园2室1厅精装修,9250000.0,107159.0,86.32,2室1厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,10
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,10
esf,2室2厅光大水墨风景,15000000.0,160479.0,93.47,2室2厅,万柳,北京,海淀,万柳,10
esf,1室1厅万泉新新家园,6400000.0,116363.0,55.0,1室1厅,万柳,北京,海淀,万柳,10
esf,万柳书院 413平豪华五居 轻松享受城市和田园生活 业主诚意,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天1期,18000000.0,131386.0,137.0,3室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅碧水云天1期,30000000.0,167700.0,178.89,4室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,10
esf,5室3厅万城华府龙园,97000000.0,245445.0,395.2,5室3厅,万柳,北京,海淀,万柳,10
esf,涧桥泊屋 3室2厅 167.28平,34980000.0,209110.0,167.28,3室2厅,万柳,北京,海淀,万柳,10
esf,光大水墨风景 4室2厅3卫 两房朝南 客厅朝南,56000000.0,290155.0,193.0,4室2厅,万柳,北京,海淀,万柳,10
esf,光大花园1室1厅精装修,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,10
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天1期,24000000.0,161561.0,148.55,3室2厅,万柳,北京,海淀,万柳,10
esf,康桥水郡 202平4居 南北向精装修 视野无遮挡,28000000.0,138613.0,202.0,4室2厅,万柳,北京,海淀,万柳,10
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,10
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,10
esf,懋源·璟岳4室2厅豪华装修,21990000.0,109153.0,201.46,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅阳春光华枫树园,16000000.0,111111.0,144.0,3室2厅,万柳,北京,海淀,万柳,10
esf,碧水云天西区 4室2厅2卫 客厅朝南 品质小区,33000000.0,166978.0,197.63,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅万泉新新家园,24800000.0,154603.0,160.41,3室2厅,万柳,北京,海淀,万柳,10
esf,"(有钥匙)万柳书院精装高层南北观景平层,满五年,科技住宅",55800000.0,255517.0,218.38,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天1期,19500000.0,141921.0,137.4,3室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅锋尚国际公寓,21800000.0,139743.0,156.0,4室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,33990000.0,147776.0,230.01,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅光大水墨风景,21000000.0,139804.0,150.21,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅锋尚国际公寓,15500000.0,124848.0,124.15,3室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅锋尚国际公寓,14680000.0,118387.0,124.0,3室2厅,万柳,北京,海淀,万柳,10
esf,涧桥泊屋2室1厅精装修,15500000.0,134782.0,115.0,2室1厅,万柳,北京,海淀,万柳,10
esf,4室2厅万城华府海园,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,10
esf,万城华府海园 4室3厅3卫 两房朝南 卫生间全明,85000000.0,264131.0,321.81,4室3厅,万柳,北京,海淀,万柳,10
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,10
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,10
esf,5室2厅碧水云天2期,35000000.0,148405.0,235.84,5室2厅,万柳,北京,海淀,万柳,10
esf,康桥水郡 198.21平4居 南北向精装修 视野无遮挡,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天1期,24000000.0,161561.0,148.55,3室2厅,万柳,北京,海淀,万柳,10
esf,万柳华府 海园 345平 南北通透 豪装大宅 业主非常诚意,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,10
esf,南北通透康桥水郡3室1厅精装修,16990000.0,133779.0,127.0,3室1厅,万柳,北京,海淀,万柳,10
esf,"同户型,小区内没有,比这套房源诚意出售的了,有钥匙看房方便",21990000.0,141870.0,155.0,4室2厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,33990000.0,147776.0,230.01,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,10
esf,5室3厅万城华府龙园,97000000.0,245445.0,395.2,5室3厅,万柳,北京,海淀,万柳,10
esf,万柳书院4室2厅豪华装修,82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,10
