source,title,total_price_yuan,unit_price_yuan_per_m2,area_m2,rooms,location,city,district,block,page
esf,光大花园1室1厅精装修,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,10
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,10
esf,3室2厅碧水云天1期,19500000.0,141921.0,137.4,3室2厅,万柳,北京,海淀,万柳,10
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,10
esf,3室1厅万泉新新家园,24800000.0,150576.0,164.7,3室1厅,万柳,北京,海淀,万柳,10
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,10
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,11
esf,5室2厅碧水云天2期,35000000.0,148405.0,235.84,5室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅万泉新新家园,29800000.0,148962.0,200.05,4室2厅,万柳,北京,海淀,万柳,11
esf,万柳高端纯粹圈层 A类资产 一梯一户 私密舒适,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,11
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,11
esf,光大花园1室1厅精装修,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,11
esf,2室2厅锋尚国际公寓,12900000.0,122495.0,105.31,2室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅阳春光华橡树园,18800000.0,137036.0,137.19,3室2厅,万柳,北京,海淀,万柳,11
esf,2室2厅万城华府龙园,24000000.0,209442.0,114.59,2室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,23980000.0,166227.0,144.26,3室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅万泉新新家园,23800000.0,134920.0,176.4,3室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅锋尚国际公寓,21800000.0,139743.0,156.0,4室2厅,万柳,北京,海淀,万柳,11
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,11
esf,光大花园 2室2厅1卫 格局方正 经典实用,9900000.0,114689.0,86.32,2室2厅,万柳,北京,海淀,万柳,11
esf,"光大水墨,户型方正,采光充足,位置安静,出行便利",15000000.0,160479.0,93.47,2室2厅,万柳,北京,海淀,万柳,11
esf,怡水园5室2厅精装修,35000000.0,137947.0,253.72,5室2厅,万柳,北京,海淀,万柳,11
esf,4室1厅锋尚国际公寓,24800000.0,160705.0,154.32,4室1厅,万柳,北京,海淀,万柳,11
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,11
esf,5室3厅万泉新新家园,53000000.0,160188.0,330.86,5室3厅,万柳,北京,海淀,万柳,11
esf,3室2厅锋尚国际公寓,14680000.0,118387.0,124.0,3室2厅,万柳,北京,海淀,万柳,11
esf,锋尚国际公寓 1室1厅1卫 格局方正 经典实用,9800000.0,143505.0,68.29,1室1厅,万柳,北京,海淀,万柳,11
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,11
esf,3室1厅万泉新新家园,12850000.0,91381.0,140.62,3室1厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,11
esf,南北通透康桥水郡2室2厅精装修,17400000.0,136652.0,127.33,2室2厅,万柳,北京,海淀,万柳,11
esf,光大花园1室1厅精装修,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,11
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,11
esf,万柳万泉保养好CEO官邸复式 满五 看房有钥匙,46800000.0,173083.0,270.39,4室3厅,万柳,北京,海淀,万柳,11
esf,3室2厅万泉新新家园,22900000.0,135023.0,169.6,3室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天1期,23000000.0,150809.0,152.51,3室2厅,万柳,北京,海淀,万柳,11
esf,光大花园3室2厅豪华装修,17300000.0,114569.0,151.0,3室2厅,万柳,北京,海淀,万柳,11
esf,5室3厅万泉新新家园,53000000.0,160188.0,330.86,5室3厅,万柳,北京,海淀,万柳,11
esf,3室2厅锋尚国际公寓,15500000.0,124848.0,124.15,3室2厅,万柳,北京,海淀,万柳,11
esf,蜂鸟社区1室1厅精装修,7990000.0,102226.0,78.16,1室1厅,万柳,北京,海淀,万柳,11
esf,"海淀双地铁万柳万泉新家园精装4居,高端大平层经典户型亲自拍摄",33990000.0,147776.0,230.01,4室2厅,海淀,北京,海淀,万柳,11
esf,3室2厅阳春光华枫树园,16600000.0,109933.0,151.0,3室2厅,万柳,北京,海淀,万柳,11
esf,光大花园 1室1厅1卫 经典实用 繁华地段,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,11
esf,2室2厅光大水墨风景,15000000.0,160479.0,93.47,2室2厅,万柳,北京,海淀,万柳,11
esf,光大花园 2室2厅1卫 全南户型 主卧朝南,12200000.0,118239.0,103.18,2室2厅,万柳,北京,海淀,万柳,11
esf,5室2厅万城华府海园,85000000.0,264131.0,321.81,5室2厅,万柳,北京,海淀,万柳,11
esf,涧桥泊屋2室2厅精装修,16500000.0,135813.0,121.49,2室2厅,万柳,北京,海淀,万柳,11
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,11
esf,蜂鸟社区1室1厅精装修,6300000.0,131250.0,48.0,1室1厅,万柳,北京,海淀,万柳,11
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,11
esf,2室1厅阳春光华枫树园,9500000.0,103452.0,91.83,2室1厅,万柳,北京,海淀,万柳,11
esf,新上!!业主诚售!!卖掉回老家!带有车位!!看中好谈!!!,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,16500000.0,145618.0,113.31,3室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,11
esf,7室2厅碧水云天2期,43000000.0,140983.0,305.0,7室2厅,万柳,北京,海淀,万柳,11
esf,万泉新新家园南北通透大平层 313平精装五居室,55000000.0,175718.0,313.0,5室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,11
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,11
esf,3室2厅阳春光华枫树园,14300000.0,111884.0,127.81,3室2厅,万柳,北京,海淀,万柳,11
esf,锋尚国际公寓 99平2居 南北向精装修 着急出售,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,12
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,12
esf,南北通透涧桥泊屋3室2厅精装修,25500000.0,155175.0,164.33,3室2厅,万柳,北京,海淀,万柳,12
esf,2室2厅碧水云天2期,12500000.0,133134.0,93.89,2室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅万泉新新家园,29800000.0,148962.0,200.05,4室2厅,万柳,北京,海淀,万柳,12
esf,3室2厅碧水云天2期,17500000.0,139675.0,125.29,3室2厅,万柳,北京,海淀,万柳,12
esf,怡秀园4室1厅企业推荐房源,10300000.0,85123.0,121.0,4室1厅,万柳,北京,海淀,万柳,12
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,12
esf,万泉新新家园 边户全明 218.81平4居 南北向 着急出售,28500000.0,130249.0,218.81,4室2厅,万柳,北京,海淀,万柳,12
esf,万泉新新家园 4室2厅2卫 主卧朝南 客厅朝南,28800000.0,131621.0,218.81,4室2厅,万柳,北京,海淀,万柳,12
esf,万柳精装三居 南西朝向高层 151平大户型,20000000.0,132450.0,151.0,3室2厅,万柳,北京,海淀,万柳,12
esf,蜂鸟社区2室1厅精装修,6000000.0,116211.0,51.63,2室1厅,万柳,北京,海淀,万柳,12
esf,4室1厅锋尚国际公寓,24800000.0,160705.0,154.32,4室1厅,万柳,北京,海淀,万柳,12
esf,3室1厅碧水云天2期,18880000.0,131111.0,144.0,3室1厅,万柳,北京,海淀,万柳,12
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,12
esf,5室3厅万城华府龙园,100000000.0,253710.0,394.15,5室3厅,万柳,北京,海淀,万柳,12
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,12
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,12
esf,涧桥泊屋2室1厅精装修,15500000.0,134782.0,115.0,2室1厅,万柳,北京,海淀,万柳,12
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,12
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,12
esf,3室2厅光大水墨风景,23880000.0,156723.0,152.37,3室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,12
esf,新上 橡树园中间楼 南北稀雀大五室 前后不临街户型方正 急售,22800000.0,121179.0,188.15,4室2厅,万柳,北京,海淀,万柳,12
esf,3室2厅碧水云天1期,23000000.0,150809.0,152.51,3室2厅,万柳,北京,海淀,万柳,12
esf,3室2厅锋尚国际公寓,15500000.0,124848.0,124.15,3室2厅,万柳,北京,海淀,万柳,12
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,12
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,12
esf,3室2厅光大水墨风景,24000000.0,163254.0,147.01,3室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,12
esf,位置好 装修好 复式官邸 万城华府海园 玺园 尚园看房随时,70000000.0,219690.0,318.63,4室3厅,万柳,北京,海淀,万柳,12
esf,3室2厅碧水云天1期,23000000.0,150189.0,153.14,3室2厅,万柳,北京,海淀,万柳,12
esf,南北通透小南庄3室2厅精装修,11200000.0,82656.0,135.5,3室2厅,万柳,北京,海淀,万柳,12
esf,3室1厅锋尚国际公寓,16800000.0,113116.0,148.52,3室1厅,万柳,北京,海淀,万柳,12
esf,3室2厅碧水云天2期,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,12
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,12
esf,"(CEO复式官邸)万泉新新4居,三卧朝南,有车储,有钥匙",46800000.0,173083.0,270.39,4室3厅,万柳,北京,海淀,万柳,12
esf,蜂鸟社区 48平1居 北向精装修 着急出售,6300000.0,131250.0,48.0,1室1厅,万柳,北京,海淀,万柳,12
esf,万泉新新家园 1室1厅1卫 格局方正 品质小区,7980000.0,131358.0,60.75,1室1厅,万柳,北京,海淀,万柳,12
esf,光大花园1室1厅精装修,7400000.0,96757.0,76.48,1室1厅,万柳,北京,海淀,万柳,12
esf,4室2厅万城华府海园,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,12
esf,2室1厅阳春光华枫树园,9600000.0,104541.0,91.83,2室1厅,万柳,北京,海淀,万柳,12
esf,4室2厅万泉新新家园,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,12
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,12
esf,怡水园5室2厅精装修,35000000.0,137947.0,253.72,5室2厅,万柳,北京,海淀,万柳,12
esf,4室2厅万泉新新家园,28500000.0,130249.0,218.81,4室2厅,万柳,北京,海淀,万柳,12
esf,蜂鸟家园 1室0厅1卫 视野开阔 采光充足,6450000.0,124806.0,51.68,1室0厅,万柳,北京,海淀,万柳,12
esf,30套可看 万城华府豪华装修大平层 万柳书院 价格可谈,83500000.0,279282.0,298.98,4室3厅,万柳,北京,海淀,万柳,12
esf,3室2厅万泉新新家园,25600000.0,139890.0,183.0,3室2厅,万柳,北京,海淀,万柳,12
esf,蜂鸟社区2室1厅精装修,7990000.0,101408.0,78.79,2室1厅,万柳,北京,海淀,万柳,12
esf,怡水园5室2厅精装修,35000000.0,137947.0,253.72,5室2厅,万柳,北京,海淀,万柳,12
esf,4室3厅碧水云天2期,26500000.0,132898.0,199.4,4室3厅,万柳,北京,海淀,万柳,12
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,12
esf,南北通透康桥水郡4室2厅精装修,28000000.0,138613.0,202.0,4室2厅,万柳,北京,海淀,万柳,12
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,12
esf,懋源·璟岳4室2厅豪华装修,24800000.0,123101.0,201.46,4室2厅,万柳,北京,海淀,万柳,12
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,12
esf,2室1厅碧水云天2期,12980000.0,131111.0,99.0,2室1厅,万柳,北京,海淀,万柳,13
esf,南北通透康桥水郡2室1厅,16500000.0,129584.0,127.33,2室1厅,万柳,北京,海淀,万柳,13
esf,南北通透+出行便利+位置安静+光大水墨风景+位置安静,22900000.0,155496.0,147.27,3室2厅,万柳,北京,海淀,万柳,13
esf,阳春光华 3室2厅2卫 品质小区 格局方正,15200000.0,118973.0,127.76,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳 万泉新新家园 南北三居室 保养好 不临街 有车位,23800000.0,134920.0,176.4,3室2厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋 3室2厅 167.28平,34980000.0,209110.0,167.28,3室2厅,万柳,北京,海淀,万柳,13
esf,4室2厅万城华府海园,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,13
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,13
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅光大水墨风景,22900000.0,155496.0,147.27,3室2厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋2室2厅精装修,16500000.0,135813.0,121.49,2室2厅,万柳,北京,海淀,万柳,13
esf,碧水云天客厅三卧全朝南三居室 位置好 中高层 采光视野棒,23500000.0,161689.0,145.34,3室2厅,万柳,北京,海淀,万柳,13
esf,"(有钥匙)万柳书院精装高层南北观景平层,满五年,科技住宅",55800000.0,255517.0,218.38,3室2厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋3室2厅精装修,21800000.0,139698.0,156.05,3室2厅,万柳,北京,海淀,万柳,13
esf,1室1厅碧水云天2期,7900000.0,96671.0,81.72,1室1厅,万柳,北京,海淀,万柳,13
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋2室1厅精装修,15500000.0,134782.0,115.0,2室1厅,万柳,北京,海淀,万柳,13
esf,3室2厅阳春光华枫树园,16000000.0,111111.0,144.0,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅阳春光华枫树园,17000000.0,118178.0,143.85,3室2厅,万柳,北京,海淀,万柳,13
esf,懋源·璟岳4室2厅豪华装修,18900000.0,115335.0,163.87,4室2厅,万柳,北京,海淀,万柳,13
esf,4室2厅万泉新新家园,43350000.0,182181.0,237.95,4室2厅,万柳,北京,海淀,万柳,13
esf,南北通透康桥水郡2室2厅精装修,17400000.0,136652.0,127.33,2室2厅,万柳,北京,海淀,万柳,13
esf,光大花园3室2厅豪华装修,17300000.0,114569.0,151.0,3室2厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,25600000.0,139890.0,183.0,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,13
esf,3室1厅万泉新新家园,24800000.0,150576.0,164.7,3室1厅,万柳,北京,海淀,万柳,13
esf,万柳精装三居 南西朝向高层 151平大户型,20000000.0,132450.0,151.0,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,24400000.0,149693.0,163.0,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋4室2厅,32000000.0,174786.0,183.08,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,22900000.0,135023.0,169.6,3室2厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋3室2厅精装修,25500000.0,155175.0,164.33,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅碧水云天2期,20880000.0,150486.0,138.75,3室2厅,万柳,北京,海淀,万柳,13
esf,4室3厅碧水云天2期,26500000.0,132898.0,199.4,4室3厅,万柳,北京,海淀,万柳,13
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,13
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,13
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅碧水云天2期,23980000.0,166227.0,144.26,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅阳春光华枫树园,14300000.0,113222.0,126.3,3室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅阳春光华橡树园,18800000.0,137036.0,137.19,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳书院4室2厅豪华装修,82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅碧水云天2期,16500000.0,145618.0,113.31,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳 康桥水郡 低总价小复式室内大面积 钥匙房 有车位 毛坯,29500000.0,156208.0,188.85,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅万泉新新家园,25600000.0,139890.0,183.0,3室2厅,万柳,北京,海淀,万柳,13
esf,万柳华府 海园 345平 南北通透 豪装大宅 业主非常诚意,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,13
esf,3室2厅碧水云天2期,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,13
esf,蜂鸟家园 1室0厅1卫 视野开阔 采光充足,6450000.0,124806.0,51.68,1室0厅,万柳,北京,海淀,万柳,13
esf,万柳万泉新新家园 三卧室南观景房 远眺佛香阁 四十平客厅,24800000.0,150576.0,164.7,3室2厅,万柳,北京,海淀,万柳,13
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,13
esf,5室2厅万泉新新家园,55000000.0,175718.0,313.0,5室2厅,万柳,北京,海淀,万柳,14
esf,光大花园 3室2厅2卫 格局方正 品质小区,15800000.0,115336.0,136.99,3室2厅,万柳,北京,海淀,万柳,14
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,14
esf,懋源·璟岳4室2厅豪华装修,21500000.0,131201.0,163.87,4室2厅,万柳,北京,海淀,万柳,14
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,14
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,14
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,14
esf,懋源·璟岳4室2厅豪华装修,18900000.0,115335.0,163.87,4室2厅,万柳,北京,海淀,万柳,14
esf,怡秀园4室1厅企业推荐房源,10300000.0,85123.0,121.0,4室1厅,万柳,北京,海淀,万柳,14
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,14
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,14
esf,光大花园3室2厅精装修,14990000.0,99271.0,151.0,3室2厅,万柳,北京,海淀,万柳,14
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,14
esf,3室2厅万泉新新家园,26000000.0,152002.0,171.05,3室2厅,万柳,北京,海淀,万柳,14
esf,正南新起点嘉园4室3厅精装修,14000000.0,65752.0,212.92,4室3厅,万柳,北京,海淀,万柳,14
esf,万柳书院4室2厅豪华装修,82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,14
esf,南北通透涧桥泊屋3室2厅精装修,25500000.0,155175.0,164.33,3室2厅,万柳,北京,海淀,万柳,14
