source,title,total_price_yuan,unit_price_yuan_per_m2,area_m2,rooms,location,city,district,block,page
esf,涧桥泊屋馆 3室2厅2卫 格局方正 品质小区,26800000.0,164902.0,162.52,3室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅阳春光华枫树园,14300000.0,111884.0,127.81,3室2厅,万柳,北京,海淀,万柳,17
esf,4室2厅万泉新新家园,29800000.0,148962.0,200.05,4室2厅,万柳,北京,海淀,万柳,17
esf,锋尚国际公寓 3室2厅2卫 两房朝南 品质小区,18880000.0,134972.0,139.88,3室2厅,万柳,北京,海淀,万柳,17
esf,万柳万泉一层带南花园 满五年税费少 带车位 位置好,29800000.0,148962.0,200.05,4室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅阳春光华枫树园,15850000.0,124803.0,127.0,3室2厅,万柳,北京,海淀,万柳,17
esf,锋尚国际公寓 4室2厅2卫 主卧朝南 视野开阔,22900000.0,147428.0,155.33,4室2厅,万柳,北京,海淀,万柳,17
esf,蜂鸟社区 1室 精装修,6200000.0,140366.0,44.17,1室0厅,万柳,北京,海淀,万柳,17
esf,3室2厅碧水云天1期,24000000.0,161561.0,148.55,3室2厅,万柳,北京,海淀,万柳,17
esf,碧水云天西区 3室2厅2卫 经典实用 格局方正,29000000.0,173258.0,167.38,3室2厅,万柳,北京,海淀,万柳,17
esf,锋尚国际公寓 3室2厅3卫 品质小区 格局方正,20000000.0,98638.0,202.76,3室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅阳春光华枫树园,16000000.0,111111.0,144.0,3室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅万泉新新家园,23800000.0,134920.0,176.4,3室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅阳春光华枫树园,15500000.0,108741.0,142.54,3室2厅,万柳,北京,海淀,万柳,17
esf,万泉新新家园 3室2厅2卫 主卧朝南 格局方正,22900000.0,134983.0,169.65,3室2厅,万柳,北京,海淀,万柳,17
esf,碧水云天东区 3室2厅2卫 两房朝南 客厅带阳台,19500000.0,141983.0,137.34,3室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,17
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,17
esf,4室2厅碧水云天1期,30000000.0,167700.0,178.89,4室2厅,万柳,北京,海淀,万柳,17
esf,3室2厅阳春光华枫树园,14780000.0,108183.0,136.62,3室2厅,万柳,北京,海淀,万柳,17
esf,海淀西三环 万柳商圈 板楼社区 新小区涧桥泊屋2室2厅精装修,16500000.0,135813.0,121.49,2室2厅,海淀,北京,海淀,万柳,17
esf,光大花园 3室2厅2卫 格局方正 品质小区,15800000.0,115336.0,136.99,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅碧水云天1期,19500000.0,141921.0,137.4,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,18
esf,2室1厅阳春光华枫树园,9500000.0,103452.0,91.83,2室1厅,万柳,北京,海淀,万柳,18
esf,3室1厅碧水云天2期,18880000.0,131111.0,144.0,3室1厅,万柳,北京,海淀,万柳,18
esf,3室2厅碧水云天2期,23980000.0,166227.0,144.26,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅阳春光华枫树园,16600000.0,109933.0,151.0,3室2厅,万柳,北京,海淀,万柳,18
esf,涧桥泊屋3室1厅精装修,23800000.0,207082.0,114.93,3室1厅,万柳,北京,海淀,万柳,18
esf,5室2厅万城华府海园,85000000.0,264131.0,321.81,5室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,26500000.0,144864.0,182.93,3室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅阳春光华枫树园,14780000.0,108183.0,136.62,3室2厅,万柳,北京,海淀,万柳,18
esf,康桥水郡 1室1厅1卫 带飘窗 客厅带阳台,7100000.0,144661.0,49.08,1室1厅,万柳,北京,海淀,万柳,18
esf,5室3厅万泉新新家园,53000000.0,160188.0,330.86,5室3厅,万柳,北京,海淀,万柳,18
esf,万柳书院4室2厅豪华装修,82000000.0,253501.0,323.47,4室2厅,万柳,北京,海淀,万柳,18
esf,碧水云天西区 1室1厅1卫 带飘窗 品质小区,8300000.0,140916.0,58.9,1室1厅,万柳,北京,海淀,万柳,18
esf,南北通透涧桥泊屋4室2厅,32000000.0,174786.0,183.08,4室2厅,万柳,北京,海淀,万柳,18
esf,阳春光华枫树园 142.54平3居 西南向精装修 视野无遮挡,15500000.0,108741.0,142.54,3室2厅,万柳,北京,海淀,万柳,18
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,18
esf,3室2厅光大水墨风景,21500000.0,146109.0,147.15,3室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,18
esf,万柳 锋尚国际二期 高层四居室 恒温恒湿 园区人车分流,21800000.0,139743.0,156.0,4室2厅,万柳,北京,海淀,万柳,18
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,18
esf,5室3厅万城华府龙园,97000000.0,245445.0,395.2,5室3厅,万柳,北京,海淀,万柳,18
esf,懋源·璟岳4室2厅豪华装修,24800000.0,123101.0,201.46,4室2厅,万柳,北京,海淀,万柳,18
esf,"万泉新新少有一层下跃户型163.36㎡ 80㎡,有车位有花苑",28000000.0,171400.0,163.36,3室2厅,万柳,北京,海淀,万柳,18
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,18
esf,3室2厅碧水云天1期,18000000.0,131386.0,137.0,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅光大水墨风景,21900000.0,145399.0,150.62,3室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,18
esf,7室2厅碧水云天2期,43000000.0,140983.0,305.0,7室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅万城华府海园,75000000.0,259578.0,288.93,4室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,18
esf,懋源·璟岳4室2厅豪华装修,25500000.0,122009.0,209.0,4室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,18
esf,万泉新新家园 1室0厅1卫 品质小区 格局方正,6500000.0,114075.0,56.98,1室0厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,25800000.0,150122.0,171.86,3室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅阳春光华枫树园,14300000.0,111884.0,127.81,3室2厅,万柳,北京,海淀,万柳,18
esf,5室3厅万城华府龙园,100000000.0,253710.0,394.15,5室3厅,万柳,北京,海淀,万柳,18
esf,3室1厅锋尚国际公寓,16800000.0,113116.0,148.52,3室1厅,万柳,北京,海淀,万柳,18
esf,4室1厅碧水云天1期,28000000.0,155538.0,180.02,4室1厅,万柳,北京,海淀,万柳,18
esf,锋尚国际公寓 3室2厅2卫 电梯房 品质小区,14680000.0,118492.0,123.89,3室2厅,万柳,北京,海淀,万柳,18
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,18
esf,3室2厅阳春光华枫树园,14300000.0,113222.0,126.3,3室2厅,万柳,北京,海淀,万柳,18
esf,"新起点嘉园大平层,精装四居室,业主急售,看房随时",19800000.0,74140.0,267.06,4室1厅,万柳,北京,海淀,万柳,18
esf,2室2厅碧水云天2期,12500000.0,133134.0,93.89,2室2厅,万柳,北京,海淀,万柳,18
esf,万柳 涧桥泊屋 高层三居室 保养好 不临街 一梯两户,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,18
esf,万城华府海园 345平4居 南北向豪华装修 方便看房,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,18
esf,5室2厅万城华府海园,98000000.0,261054.0,375.4,5室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅阳春光华枫树园,17000000.0,118178.0,143.85,3室2厅,万柳,北京,海淀,万柳,18
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,18
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,18
esf,万柳万泉一二层复式带南花园 客厅挑高带车位 满五年税费少,38500000.0,144486.0,266.46,4室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,26500000.0,144864.0,182.93,3室2厅,万柳,北京,海淀,万柳,18
esf,4室2厅万泉新新家园,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,18
esf,康桥水郡3室2厅豪华装修,17800000.0,144715.0,123.0,3室2厅,万柳,北京,海淀,万柳,18
esf,3室2厅万泉新新家园,24400000.0,149693.0,163.0,3室2厅,万柳,北京,海淀,万柳,18
esf,南北通透涧桥泊屋2室1厅精装修,14500000.0,113993.0,127.2,2室1厅,万柳,北京,海淀,万柳,19
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,19
esf,蜂鸟社区1室1厅精装修,6300000.0,131250.0,48.0,1室1厅,万柳,北京,海淀,万柳,19
esf,2室1厅锋尚国际公寓,12990000.0,131212.0,99.0,2室1厅,万柳,北京,海淀,万柳,19
esf,5室2厅万城华府海园,98000000.0,261054.0,375.4,5室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅阳春光华橡树园,18800000.0,137036.0,137.19,3室2厅,万柳,北京,海淀,万柳,19
esf,碧水云天东区 4室2厅2卫 品质小区 卫生间全明,29500000.0,164905.0,178.89,4室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万城华府龙园,19500000.0,240562.0,81.06,4室2厅,万柳,北京,海淀,万柳,19
esf,万泉新新家园 4室2厅2卫 品质小区 经典实用,24500000.0,120233.0,203.77,4室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅阳春光华枫树园,14300000.0,113222.0,126.3,3室2厅,万柳,北京,海淀,万柳,19
esf,2室2厅阳春光华枫树园,11000000.0,102803.0,107.0,2室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,19
esf,懋源·璟岳4室2厅豪华装修,25500000.0,122009.0,209.0,4室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万城华府海园,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅光大水墨风景,21500000.0,146109.0,147.15,3室2厅,万柳,北京,海淀,万柳,19
esf,"客厅挑高4米,万泉新新4室,错层设计,一家三代居住,带车位。",33990000.0,147776.0,230.01,4室2厅,万柳,北京,海淀,万柳,19
esf,2室2厅万城华府龙园,24000000.0,209442.0,114.59,2室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,19
esf,碧水云天客厅三卧全朝南三居室 位置好 中高层 采光视野棒,23500000.0,161689.0,145.34,3室2厅,万柳,北京,海淀,万柳,19
esf,万城华府龙园 5室3厅4卫 南北通透 品质小区,100000000.0,253729.0,394.12,5室3厅,万柳,北京,海淀,万柳,19
esf,2室1厅阳春光华枫树园,9500000.0,103452.0,91.83,2室1厅,万柳,北京,海淀,万柳,19
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅阳春光华枫树园,15850000.0,124803.0,127.0,3室2厅,万柳,北京,海淀,万柳,19
esf,万柳书院5室2厅豪华装修,85000000.0,205497.0,413.63,5室2厅,万柳,北京,海淀,万柳,19
esf,海淀西三环 低密花园洋房 近人大 3室2厅万泉新新家园,26500000.0,144864.0,182.93,3室2厅,海淀,北京,海淀,万柳,19
esf,南北通透康桥水郡3室1厅精装修,16990000.0,133779.0,127.0,3室1厅,万柳,北京,海淀,万柳,19
esf,5室2厅万城华府海园,98000000.0,261054.0,375.4,5室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,19
esf,2室2厅锋尚国际公寓,12900000.0,122495.0,105.31,2室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅碧水云天2期,19580000.0,133752.0,146.39,3室2厅,万柳,北京,海淀,万柳,19
esf,新上 橡树园中间楼 南北稀雀大五室 前后不临街户型方正 急售,22800000.0,121179.0,188.15,4室2厅,万柳,北京,海淀,万柳,19
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,19
esf,南北通透涧桥泊屋3室2厅精装修,21800000.0,139698.0,156.05,3室2厅,万柳,北京,海淀,万柳,19
esf,2室2厅阳春光华枫树园,11000000.0,102803.0,107.0,2室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万泉新新家园,31880000.0,132877.0,239.92,4室2厅,万柳,北京,海淀,万柳,19
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,19
esf,蜂鸟社区2室1厅精装修,7990000.0,101408.0,78.79,2室1厅,万柳,北京,海淀,万柳,19
esf,涧桥泊屋3室1厅精装修,23800000.0,207082.0,114.93,3室1厅,万柳,北京,海淀,万柳,19
esf,5室3厅万城华府龙园,100000000.0,253710.0,394.15,5室3厅,万柳,北京,海淀,万柳,19
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,19
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,19
esf,碧水云天东区 3室2厅2卫 两房朝南 客厅带阳台,19500000.0,141983.0,137.34,3室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,19
esf,4室2厅万城华府龙园,76000000.0,247130.0,307.53,4室2厅,万柳,北京,海淀,万柳,19
esf,海淀西三环 人车分流社区 精装修 4室2厅阳春光华枫树园,22900000.0,129378.0,177.0,4室2厅,海淀,北京,海淀,万柳,19
esf,3室2厅碧水云天1期,23000000.0,150809.0,152.51,3室2厅,万柳,北京,海淀,万柳,19
esf,3室1厅阳春光华橡树园,18500000.0,134849.0,137.19,3室1厅,万柳,北京,海淀,万柳,19
esf,光大花园2室1厅精装修,9300000.0,100000.0,93.0,2室1厅,万柳,北京,海淀,万柳,19
esf,"光大花园,上下两层,精装修",18990000.0,88593.0,214.35,3室2厅,万柳,北京,海淀,万柳,19
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,19
esf,康桥水郡 198.21平4居 南北向精装修 视野无遮挡,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,19
esf,涧桥泊屋3室2厅精装修,25500000.0,156903.0,162.52,3室2厅,万柳,北京,海淀,万柳,19
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,19
esf,万柳书院3室2厅精装修,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,19
esf,康桥水郡2室1厅精装修,11990000.0,101981.0,117.57,2室1厅,万柳,北京,海淀,万柳,19
esf,4室2厅万泉新新家园,28500000.0,130249.0,218.81,4室2厅,万柳,北京,海淀,万柳,19
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,20
esf,碧水云天西区 3室2厅2卫 经典实用 格局方正,29000000.0,173258.0,167.38,3室2厅,万柳,北京,海淀,万柳,20
esf,光大花园3室2厅精装修,14990000.0,99271.0,151.0,3室2厅,万柳,北京,海淀,万柳,20
esf,2室1厅阳春光华枫树园,9500000.0,103452.0,91.83,2室1厅,万柳,北京,海淀,万柳,20
esf,单独委托我司 万柳蜂鸟社区 满五 诚心出售,5980000.0,129325.0,46.24,1室0厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天2期,17500000.0,139675.0,125.29,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅阳春光华橡树园,18800000.0,137036.0,137.19,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天1期,23000000.0,150189.0,153.14,3室2厅,万柳,北京,海淀,万柳,20
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万城华府海园,70000000.0,220146.0,317.97,4室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天1期,18000000.0,131386.0,137.0,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天2期,21500000.0,153527.0,140.04,3室2厅,万柳,北京,海淀,万柳,20
esf,阳春光华 3室2厅2卫 格局方正 客厅带阳台,20000000.0,132502.0,150.94,3室2厅,万柳,北京,海淀,万柳,20
esf,蜂鸟家园 1室1厅1卫 品质小区 格局方正,6100000.0,126477.0,48.23,1室1厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,20
esf,新起点嘉园3室2厅精装修,16880000.0,106801.0,158.05,3室2厅,万柳,北京,海淀,万柳,20
esf,正南新起点嘉园4室3厅精装修,14000000.0,65752.0,212.92,4室3厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,20
esf,万柳碧水云天 精装两居 东向中层 满五,12980000.0,131111.0,99.0,2室1厅,万柳,北京,海淀,万柳,20
esf,3室1厅锋尚国际公寓,16800000.0,113116.0,148.52,3室1厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天1期,23000000.0,150809.0,152.51,3室2厅,万柳,北京,海淀,万柳,20
esf,阳春光华枫树园 151平3居 东南向精装修 方便看房,16600000.0,109933.0,151.0,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,20
esf,2室2厅碧水云天2期,12500000.0,133134.0,93.89,2室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天2期,17200000.0,137281.0,125.29,3室2厅,万柳,北京,海淀,万柳,20
esf,南北通透万柳书院3室1厅精装修,54000000.0,247275.0,218.38,3室1厅,万柳,北京,海淀,万柳,20
esf,2室2厅锋尚国际公寓,12990000.0,121231.0,107.15,2室2厅,万柳,北京,海淀,万柳,20
esf,南北通透涧桥泊屋4室2厅精装修,31500000.0,172943.0,182.14,4室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天2期,22600000.0,155411.0,145.42,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅万泉新新家园,24400000.0,149693.0,163.0,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅碧水云天1期,19500000.0,141921.0,137.4,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,32800000.0,127131.0,258.0,4室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,39800000.0,167262.0,237.95,4室2厅,万柳,北京,海淀,万柳,20
esf,万柳书院 豪装大平层 东边户 北 三向采光 275平三居,62000000.0,225192.0,275.32,3室2厅,万柳,北京,海淀,万柳,20
esf,2室1厅阳春光华枫树园,9600000.0,104541.0,91.83,2室1厅,万柳,北京,海淀,万柳,20
esf,南北通透康桥水郡4室2厅精装修,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,20
esf,康桥水郡1室1厅企业推荐房源,7100000.0,144661.0,49.08,1室1厅,万柳,北京,海淀,万柳,20
esf,万柳 康桥水郡 复式五居室 电梯双入户 不临街 性价比高,24300000.0,122597.0,198.21,4室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅万泉新新家园,26800000.0,167500.0,160.0,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅碧水云天1期,25680000.0,144043.0,178.28,4室2厅,万柳,北京,海淀,万柳,20
esf,懋源·璟岳4室2厅豪华装修,18900000.0,115335.0,163.87,4室2厅,万柳,北京,海淀,万柳,20
esf,万泉新新CEO城市官邸三卧朝南满五年税费少带车位,54000000.0,172111.0,313.75,4室3厅,万柳,北京,海淀,万柳,20
esf,4室2厅万城华府海园,70000000.0,219690.0,318.63,4室2厅,万柳,北京,海淀,万柳,20
esf,2室2厅万城华府龙园,24000000.0,209442.0,114.59,2室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,20
esf,"在寂静中品味,在喧闹中生活,此房安闲舒适,是您的选择!",43000000.0,140983.0,305.0,7室2厅,万柳,北京,海淀,万柳,20
esf,5室2厅碧水云天2期,35000000.0,148405.0,235.84,5室2厅,万柳,北京,海淀,万柳,20
esf,新起点嘉园3室2厅精装修,16880000.0,106801.0,158.05,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅碧水云天1期,30000000.0,167700.0,178.89,4室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万城华府海园,81000000.0,234782.0,345.0,4室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,20
esf,南北通透涧桥泊屋3室2厅精装修,26500000.0,170133.0,155.76,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅碧水云天2期,33000000.0,181328.0,181.99,4室2厅,万柳,北京,海淀,万柳,20
esf,光大花园 3室2厅2卫 格局方正 品质小区,15800000.0,115336.0,136.99,3室2厅,万柳,北京,海淀,万柳,20
esf,"新上高层赏花尚景观水溪,彩光好餐客厅分离南北三居 含车位急售",25000000.0,166433.0,150.21,3室2厅,万柳,北京,海淀,万柳,20
esf,3室2厅万泉新新家园,18500000.0,135204.0,136.83,3室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅万泉新新家园,50500000.0,160981.0,313.7,4室2厅,万柳,北京,海淀,万柳,20
esf,4室2厅锋尚国际公寓,21990000.0,141870.0,155.0,4室2厅,万柳,北京,海淀,万柳,20
esf,南北通透康桥水郡2室2厅精装修,17400000.0,136652.0,127.33,2室2厅,万柳,北京,海淀,万柳,20
